,,,,Petrol,,Diesel,,Electric,,LP Gas,,,Others (1),,Total,
,,,,Registered,Licensed,Registered,Licensed,Registered,Licensed,Registered,,Licensed,Registered,Licensed,Registered,Licensed
"電單車 (無邊卡)
Motor Cycles (Solo)",,,, 89 019 , 61 713 , - , - ,23,18, - ,, - , - , - , 89 042 , 61 731 
"電單車 (連邊卡)
Motor Cycles (Combo)",,,,117,80, - , - , - , - , - ,, - , - , - ,117,80
"機動三輪車
Motor Tricycles",,,,908,826, - , - , - , - , - ,, - , - , - ,908,826
"私家車
Private Cars",,,, 612 808 , 543 820 , 11 970 , 11 178 , 15 878 , 15 506 , - ,, - ,102,75, 640 758 , 570 579 
"的士 (市區)
Taxis (Urban)",,,,3,3, - , - , - , - , 15 247 ,, 15 174 , - , - , 15 250 , 15 177 
"的士 (新界)
Taxis (NT)",,,, - , - , - , - , - , - , 2 838 ,, 2 814 , - , - , 2 838 , 2 814 
"的士 (大嶼山)
Taxis (Lantau)",,,, - , - , - , - , - , - ,75,,75, - , - ,75,75
"九巴
KMB",,,單層  SD, - , - ,125,123,18,14, - , - , - , - , - ,143,137
,,,雙層  DD, - , - , 3 965 , 3 866 , - , - , - , - , - , - , - , 3 965 , 3 866 
"城巴
Citybus",,,單層  SD, - , - ,28,28,6,5, - , - , - , - , - ,34,33
,,,雙層  DD, - , - , 1 017 ,977, - , - , - , - , - , - , - , 1 017 ,977
"新巴
NWFB",,,單層  SD, - , - ,13,13,4,4, - , - , - , - , - ,17,17
,,,雙層  DD, - , - ,683,666, - , - , - , - , - , - , - ,683,666
"龍運
LWB",,,單層  SD, - , - , - , - ,4,4, - , - , - , - , - ,4,4
,,,雙層  DD, - , - ,275,273, - , - , - , - , - , - , - ,275,273
"新大嶼山巴士
NLB",,,單層  SD, - , - ,91,90,2,2, - , - , - , - , - ,93,92
,,,雙層  DD, - , - ,58,58, - , - , - , - , - , - , - ,58,58
"港鐵巴士 (西鐵線/輕鐵)
MTR Buses (for West Rail Line/Light Rail)",,,單層  SD, - , - ,11,11, - , - , - , - , - , - , - ,11,11
,,,雙層  DD, - , - ,133,132, - , - , - , - , - , - , - ,133,132
"其他非專營公共巴士
Other Non-franchised Public Buses",,,單層  SD, - , - , 6 923 , 6 588 ,6,5, - , - , - , - , - , 6 929 , 6 593 
,,,雙層  DD, - , - ,173,173, - , - , - , - , - , - , - ,173,173
"私家巴士
Private Buses",,,單層  SD, - , - ,716,702,2,2, - , - , - , - , - ,718,704
,,,雙層  DD, - , - ,25,22, - , - , - , - , - , - , - ,25,22
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
表 4.4,,(續)      ,,,,,,,,,,,,,,
Table 4.4,,(cont'd)      ,,,,,,,,,,,,,,2020/08
,,,,,,,,,,,,,,,,
,,,,汽油,,柴油,,電力,,石油氣,,,其他 (1),,總計,
,,,,Petrol,,Diesel,,Electric,,LP Gas,,,Others (1),,Total,
,,,,登記總數,領牌總數,登記總數,領牌總數,登記總數,領牌總數,登記總數,,領牌總數,登記總數,領牌總數,登記總數,領牌總數
,,,,Registered,Licensed,Registered,Licensed,Registered,Licensed,Registered,,Licensed,Registered,Licensed,Registered,Licensed
,,,,,,,,,,,,,,,,
"公共小型巴士
Public Light Buses",,,, - , - ,784,773, - , - , 3 566 , - , 3 516 , - , - , 4 350 , 4 289 
"私家小型巴士
Private Light Buses",,,, - , - , 2 393 , 2 310 ,6,5, 1 139 , - , 1 131 , - , - , 3 538 , 3 446 
"輕型貨車
Light Goods Vehicles",,,,652,481, 75 532 , 73 515 ,149,141, - , - , - , - , - , 76 333 , 74 137 
"中型貨車
Medium Goods Vehicles",,,, - , - , 36 727 , 35 798 ,1,1, - , - , - , - , - , 36 728 , 35 799 
"重型貨車
Heavy Goods Vehicles",,,, - , - , 6 758 , 6 542 , - , - , - , - , - , - , - , 6 758 , 6 542 
"特別用途車輛
Special Purpose Vehicles",,,,63,43, 1 699 , 1 553 ,110,85,192, - ,155,2,2, 2 066 , 1 838 
"總計 (2)
Total (2)",,,, 703 570 , 606 966 , 150 099 , 145 391 , 16 209 , 15 792 , 23 057 ,, 22 865 ,104,77, 893 039 , 791 091 
,,,,,,,,,,,,,,,,
註 :,,  月底數字,,,,,,,Notes :,,Figures as at end of the month.,,,,,
,,(1)   包括各種其發動機為「渦輪引擎」、「燃油電池車」,,,,,,,,-1,"Including various vehicles with power plants such as turbine engines, fuel cell vehicles, etc. of which fuel types cannot be further classified.",,,,,
,,        等的車輛，它們的燃料種類不能進一步被劃分。,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,(2)   不包括政府車輛。,,,,,,,,-2,Excluding government vehicles.,,,,,
,,SD -  單層,,,,,,,,SD,#NAME?,,,,,
,,DD -  雙層,,,,,,,,DD,#NAME?,,,,,
,,,,,,,,,,,,,,,,
資料來源 : ,,  牌照電腦計劃及牌照事務部,,,,,,,Source : ,,VALID & Licensing Division ,,,,,
