,,,,Petrol,,Diesel,,Electric,,LP Gas,,,Others (1),,Total,
,,,,Registered,Licensed,Registered,Licensed,Registered,Licensed,Registered,,Licensed,Registered,Licensed,Registered,Licensed
"電單車 (無邊卡)
Motor Cycles (Solo)",,,, 87 283 , 60 658 , - , - ,21,16, - ,, - , - , - , 87 304 , 60 674 
"電單車 (連邊卡)
Motor Cycles (Combo)",,,,115,86, - , - , - , - , - ,, - , - , - ,115,86
"機動三輪車
Motor Tricycles",,,,879,814, - , - , - , - , - ,, - , - , - ,879,814
"私家車
Private Cars",,,, 609 963 , 546 444 , 11 973 , 11 261 , 14 798 , 14 432 , - ,, - ,98,74, 636 832 , 572 211 
"的士 (市區)
Taxis (Urban)",,,,3,3, - , - , - , - , 15 247 ,, 15 170 , - , - , 15 250 , 15 173 
"的士 (新界)
Taxis (NT)",,,, - , - , - , - , - , - , 2 838 ,, 2 819 , - , - , 2 838 , 2 819 
"的士 (大嶼山)
Taxis (Lantau)",,,, - , - , - , - , - , - ,75,,75, - , - ,75,75
"九巴
KMB",,,單層  SD, - , - ,126,123,18,13, - , - , - , - , - ,144,136
,,,雙層  DD, - , - , 3 999 , 3 912 , - , - , - , - , - , - , - , 3 999 , 3 912 
"城巴
Citybus",,,單層  SD, - , - ,32,32,6,5, - , - , - , - , - ,38,37
,,,雙層  DD, - , - , 1 016 ,980, - , - , - , - , - , - , - , 1 016 ,980
"新巴
NWFB",,,單層  SD, - , - ,13,13,4,4, - , - , - , - , - ,17,17
,,,雙層  DD, - , - ,675,664, - , - , - , - , - , - , - ,675,664
"龍運
LWB",,,單層  SD, - , - , - , - ,4,4, - , - , - , - , - ,4,4
,,,雙層  DD, - , - ,275,273, - , - , - , - , - , - , - ,275,273
"新大嶼山巴士
NLB",,,單層  SD, - , - ,91,90,2,2, - , - , - , - , - ,93,92
,,,雙層  DD, - , - ,58,58, - , - , - , - , - , - , - ,58,58
"港鐵巴士 (西鐵線/輕鐵)
MTR Buses (for West Rail Line/Light Rail)",,,單層  SD, - , - ,11,11, - , - , - , - , - , - , - ,11,11
,,,雙層  DD, - , - ,133,132, - , - , - , - , - , - , - ,133,132
"其他非專營公共巴士
Other Non-franchised Public Buses",,,單層  SD, - , - , 6 890 , 6 707 ,6,6, - , - , - , - , - , 6 896 , 6 713 
,,,雙層  DD, - , - ,171,171, - , - , - , - , - , - , - ,171,171
"私家巴士
Private Buses",,,單層  SD, - , - ,713,704,2,2, - , - , - , - , - ,715,706
,,,雙層  DD, - , - ,29,25, - , - , - , - , - , - , - ,29,25
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
表 4.4,,(續)      ,,,,,,,,,,,,,,
Table 4.4,,(cont'd)      ,,,,,,,,,,,,,,2020/06
,,,,,,,,,,,,,,,,
,,,,汽油,,柴油,,電力,,石油氣,,,其他 (1),,總計,
,,,,Petrol,,Diesel,,Electric,,LP Gas,,,Others (1),,Total,
,,,,登記總數,領牌總數,登記總數,領牌總數,登記總數,領牌總數,登記總數,,領牌總數,登記總數,領牌總數,登記總數,領牌總數
,,,,Registered,Licensed,Registered,Licensed,Registered,Licensed,Registered,,Licensed,Registered,Licensed,Registered,Licensed
,,,,,,,,,,,,,,,,
"公共小型巴士
Public Light Buses",,,, - , - ,783,779, - , - , 3 566 , - , 3 526 , - , - , 4 349 , 4 305 
"私家小型巴士
Private Light Buses",,,, - , - , 2 379 , 2 353 ,6,6, 1 134 , - , 1 126 , - , - , 3 519 , 3 485 
"輕型貨車
Light Goods Vehicles",,,,660,494, 74 463 , 72 667 ,142,132, - , - , - , - , - , 75 265 , 73 293 
"中型貨車
Medium Goods Vehicles",,,, - , - , 36 563 , 35 662 ,1,1, - , - , - , - , - , 36 564 , 35 663 
"重型貨車
Heavy Goods Vehicles",,,, - , - , 6 729 , 6 487 , - , - , - , - , - , - , - , 6 729 , 6 487 
"特別用途車輛
Special Purpose Vehicles",,,,63,49, 1 696 , 1 547 ,108,90,190, - ,156,2,2, 2 059 , 1 844 
"總計 (2)
Total (2)",,,, 698 966 , 608 548 , 148 818 , 144 651 , 15 118 , 14 713 , 23 050 ,, 22 872 ,100,76, 886 052 , 790 860 
,,,,,,,,,,,,,,,,
註 :,,  月底數字,,,,,,,Notes :,,Figures as at end of the month.,,,,,
,,(1)   包括各種其發動機為「渦輪引擎」、「燃油電池車」,,,,,,,,-1,"Including various vehicles with power plants such as turbine engines, fuel cell vehicles, etc. of which fuel types cannot be further classified.",,,,,
,,        等的車輛，它們的燃料種類不能進一步被劃分。,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,(2)   不包括政府車輛。,,,,,,,,-2,Excluding government vehicles.,,,,,
,,SD -  單層,,,,,,,,SD,#NAME?,,,,,
,,DD -  雙層,,,,,,,,DD,#NAME?,,,,,
,,,,,,,,,,,,,,,,
資料來源 : ,,  牌照電腦計劃及牌照事務部,,,,,,,Source : ,,VALID & Licensing Division ,,,,,
