表 4.4,,: 按燃料種類劃分的車輛登記及領牌統計數字 (二零一九年五月),,,,,,,,,,,,,,
Table 4.4,,:  Registration and Licensing of Vehicles by Fuel Type (May 2019),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,2019/05
,,,,,,,,,,,,,,,,
,,,,汽油,,柴油,,電力,,石油氣,,,其他 (1),,總計,
,,,,Petrol,,Diesel,,Electric,,LP Gas,,,Others (1),,Total,
,,,,登記總數,領牌總數,登記總數,領牌總數,登記總數,領牌總數,登記總數,,領牌總數,登記總數,領牌總數,登記總數,領牌總數
,,,,Registered,Licensed,Registered,Licensed,Registered,Licensed,Registered,,Licensed,Registered,Licensed,Registered,Licensed
,,,,,,,,,,,,,,,,
"電單車 (無邊卡)
Motor Cycles (Solo)",,,, 80 751 , 56 045 , - , - ,  19 ,  10 , - ,, - , - , - , 80 770 , 56 055 
"電單車 (連邊卡)
Motor Cycles (Combo)",,,,  93 ,  69 , - , - , - , - , - ,, - , - , - ,  93 ,  69 
"機動三輪車
Motor Tricycles",,,,  729 ,  677 , - , - , - , - , - ,, - , - , - ,  729 ,  677 
"私家車
Private Cars",,,, 599 331 , 547 714 , 11 999 , 11 369 , 11 430 , 11 005 , - ,, - ,  80 ,  54 , 622 840 , 570 142 
"的士 (市區)
Taxis (Urban)",,,,  4 ,  4 , - , - , - , - , 15 246 ,, 15 214 , - , - , 15 250 , 15 218 
"的士 (新界)
Taxis (NT)",,,, - , - , - , - , - , - , 2 838 ,, 2 831 , - , - , 2 838 , 2 831 
"的士 (大嶼山)
Taxis (Lantau)",,,, - , - , - , - , - , - ,  75 ,,  75 , - , - ,  75 ,  75 
"九巴
KMB",,,單層  SD, - , - ,  131 ,  125 ,  18 ,  17 , - , - , - , - , - ,  149 ,  142 
,,,雙層  DD, - , - , 4 027 , 3 926 , - , - , - , - , - , - , - , 4 027 , 3 926 
"城巴
Citybus",,,單層  SD, - , - ,  32 ,  32 ,  6 ,  5 , - , - , - , - , - ,  38 ,  37 
,,,雙層  DD, - , - ,  964 ,  951 , - , - , - , - , - , - , - ,  964 ,  951 
