表 4.4,,: 按燃料種類劃分的車輛登記及領牌統計數字 (二零一九年一月),,,,,,,,,,,,,,
Table 4.4,,:  Registration and Licensing of Vehicles by Fuel Type (January 2019),,,,,,,,,,,,,,
"港鐵巴士 (西鐵線/輕鐵)
MTR Buses (for West Rail Line/Light Rail)",,,單層  SD, - , - ,  11 ,  11 , - , - , - , - , - , - , - ,  11 ,  11 
,,,雙層  DD, - , - ,  133 ,  132 , - , - , - , - , - , - , - ,  133 ,  132 
"其他非專營公共巴士
Other Non-franchised Public Buses",,,單層  SD, - , - , 6 868 , 6 829 ,  8 ,  7 , - , - , - , - , - , 6 876 , 6 836 
,,,雙層  DD, - , - ,  126 ,  122 , - , - , - , - , - , - , - ,  126 ,  122 
"私家巴士
Private Buses",,,單層  SD, - , - ,  675 ,  666 ,  2 ,  2 , - , - , - , - , - ,  677 ,  668 
,,,雙層  DD, - , - ,  29 ,  27 , - , - , - , - , - , - , - ,  29 ,  27 
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
表 4.4,,(續)      ,,,,,,,,,,,,,,
Table 4.4,,(cont'd)      ,,,,,,,,,,,,,,2019/01
,,,,,,,,,,,,,,,,
,,,,汽油,,柴油,,電力,,石油氣,,,其他 (1),,總計,
,,,,Petrol,,Diesel,,Electric,,LP Gas,,,Others (1),,Total,
,,,,登記總數,領牌總數,登記總數,領牌總數,登記總數,領牌總數,登記總數,,領牌總數,登記總數,領牌總數,登記總數,領牌總數
,,,,Registered,Licensed,Registered,Licensed,Registered,Licensed,Registered,,Licensed,Registered,Licensed,Registered,Licensed
,,,,,,,,,,,,,,,,
"公共小型巴士
Public Light Buses",,,, - , - ,  910 ,  900 , - , - , 3 437 , - , 3 421 , - , - , 4 347 , 4 321 
"私家小型巴士
Private Light Buses",,,, - , - , 2 327 , 2 297 ,  6 ,  5 , 1 053 , - , 1 053 , - , - , 3 386 , 3 355 
"輕型貨車
Light Goods Vehicles",,,,  735 ,  620 , 74 039 , 72 234 ,  97 ,  84 , - , - , - , - , - , 74 871 , 72 938 
"中型貨車
Medium Goods Vehicles",,,, - , - , 37 615 , 36 673 ,  1 , - , - , - , - , - , - , 37 616 , 36 673 
"重型貨車
Heavy Goods Vehicles",,,, - , - , 6 615 , 6 392 , - , - , - , - , - , - , - , 6 615 , 6 392 
"特別用途車輛
Special Purpose Vehicles",,,,  72 ,  61 , 1 591 , 1 463 ,  104 ,  90 ,  200 , - ,  155 ,  2 ,  2 , 1 969 , 1 771 
"總計 (2)
Total (2)",,,, 676 637 , 601 986 , 149 166 , 145 282 , 11 400 , 10 950 , 22 849 ,, 22 768 ,  81 ,  63 , 860 133 , 781 049 
,,,,,,,,,,,,,,,,
註 :,,  月底數字,,,,,,,Notes :,,Figures as at end of the month.,,,,,
,,(1)   包括各種其發動機為「渦輪引擎」、「燃油電池車」,,,,,,,,(1),"Including various vehicles with power plants such as turbine engines, fuel cell vehicles, etc. of which fuel types cannot be further classified.",,,,,
,,        等的車輛，它們的燃料種類不能進一步被劃分。,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,(2)   不包括政府車輛。,,,,,,,,(2),Excluding government vehicles.,,,,,
,,SD -  單層,,,,,,,,SD,-  Single Deck,,,,,
,,DD -  雙層,,,,,,,,DD,-  Double Deck,,,,,
,,,,,,,,,,,,,,,,
資料來源 : ,,  牌照電腦計劃及牌照事務部,,,,,,,Source : ,,VALID & Licensing Division ,,,,,
